level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
1002,1003,441.0,43.0,8.0,52,67.2,62.696000000000005,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.39'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.8'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,347862.0,63.839999999999996,52.768,,,,,,,,,,,43.13333333333333,,,,7.0,7.0,7.0,6.0,0.0174506,0.01870347,0.0012528699999999997,Real Madrid,Atletico,11.0,Rodrygo,FW,True,2.221437561700249,0.0,-108.6977082192414,Rodrygo,39.0,Real Madrid
1003,1004,442.0,43.0,11.0,52,64.575,50.184000000000005,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.84'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.9'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,379868.0,59.745000000000005,46.104,,,,,,,,,,,43.18333333333333,,,,7.0,5.0,6.0,5.0,0.01935132,0.01685596,-0.002495360000000002,Real Madrid,Atletico,5.0,Jude Bellingham,ML,True,-3.301464953018389,0.0,-139.811534501678,J. Bellingham,39.0,Real Madrid
1004,1005,443.0,43.0,13.0,52,60.900000000000006,46.988,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.46'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,353423.0,67.095,50.048,,,,,,,,,,,43.21666666666667,,,,7.0,5.0,7.0,5.0,0.01935132,0.01935132,0.0,Real Madrid,Atletico,14.0,Aurelien Tchouameni,MC,True,4.810590336920477,0.0,26.286918509781668,A. Tchouameni,39.0,Real Madrid
1005,1006,444.0,43.0,15.0,52,67.2,50.048,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.04'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,379868.0,68.67000000000002,45.696000000000005,,,,,,,,,,,43.25,,,,7.0,5.0,7.0,5.0,0.01935132,0.01935132,0.0,Real Madrid,Atletico,5.0,Jude Bellingham,ML,True,2.899251624993859,0.0,-71.33627948825621,J. Bellingham,39.0,Real Madrid
1006,1007,444.5,43.0,17.0,52,68.67000000000002,45.696000000000005,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,337782.0,70.35000000000001,49.844,,,,,,445.0,,,,,43.28333333333333,,,,7.0,5.0,8.0,5.0,0.01935132,0.0241224,0.004771079999999997,Real Madrid,Atletico,7.0,Vinicius Junior,FW,True,0.0,0.06569667501022991,67.95134055177176,V. Junior,39.0,Real Madrid
1007,1008,445.0,43.0,19.0,52,70.35000000000001,49.844,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.70'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,337782.0,69.09,59.50000000000001,,,,,,,,,,,43.31666666666667,,,,8.0,5.0,7.0,7.0,0.0241224,0.0174506,-0.0066717999999999986,Real Madrid,Atletico,7.0,Vinicius Junior,FW,True,-5.942323634658756,0.0,97.43445200287915,V. Junior,39.0,Real Madrid
1008,1009,446.0,43.0,20.0,52,69.3,60.248,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.73'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,379868.0,75.495,65.756,,,,,,,,,,,43.333333333333336,,,,8.0,7.0,8.0,7.0,0.02122129,0.02122129,0.0,Real Madrid,Atletico,5.0,Jude Bellingham,ML,True,0.9635040673567588,0.0,41.64042729728753,J. Bellingham,39.0,Real Madrid
1009,1010,446.5,43.0,22.0,52,75.495,65.756,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,347862.0,71.4,64.464,,,,,,447.0,,,,,43.36666666666667,,,,8.0,7.0,8.0,7.0,0.02122129,0.02122129,0.0,Real Madrid,Atletico,11.0,Rodrygo,FW,True,0.0,-2.0070288522282667,-162.4891645776605,Rodrygo,39.0,Real Madrid
1010,1011,447.0,43.0,24.0,52,71.4,64.464,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.83'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.8'}]","[91, 117, 30, 124, 35, 38, 216, 218]",True,347862.0,50.82,47.464,,,,,,,,,,,43.4,,,,8.0,7.0,5.0,5.0,0.02122129,0.01429128,-0.00693001,Real Madrid,Atletico,11.0,Rodrygo,FW,True,-10.473545107944659,0.0,-140.44177100881652,Rodrygo,39.0,Real Madrid
1011,1012,448.0,43.0,28.0,52,49.875,47.39600000000001,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.53'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.3'}]","[91, 117, 30, 35, 38, 215, 218]",True,353423.0,32.97,40.46,,,,,,,,,,,43.46666666666667,,,,5.0,5.0,3.0,4.0,0.01429128,0.01132376,-0.0029675199999999995,Real Madrid,Atletico,14.0,Aurelien Tchouameni,MC,True,-15.589758164117214,0.0,-157.69200973091722,A. Tchouameni,39.0,Real Madrid
1012,1013,448.5,43.0,29.5,52,32.97,40.46,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,337879.0,29.82,40.188,,,,,,449.0,,,,,43.49166666666667,,,,3.0,4.0,3.0,4.0,0.01132376,0.01132376,0.0,Real Madrid,Atletico,3.0,Eder Militao,DC,True,0.0,-3.1151326596899906,-175.06479654883353,E. Militao,39.0,Real Madrid
1013,1014,449.0,43.0,31.0,52,29.82,40.188,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.50'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.0'}]","[91, 117, 30, 35, 38, 215, 218]",True,337879.0,14.805,34.612,,,,,,,,,,,43.516666666666666,,,,3.0,4.0,1.0,4.0,0.01132376,0.01082722,-0.0004965400000000002,Real Madrid,Atletico,3.0,Eder Militao,DC,True,-14.76284171514989,0.0,-159.626918145172,E. Militao,39.0,Real Madrid
1014,1015,450.0,43.0,34.0,52,14.595,34.136,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.18'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,73798.0,24.675,14.416,,,,,,,,,,,43.56666666666667,,,,1.0,4.0,2.0,1.0,0.01082722,0.00942382,-0.0014034000000000008,Real Madrid,Atletico,1.0,Thibaut Courtois,GK,True,7.727180931603172,0.0,-62.92587209467981,T. Courtois,39.0,Real Madrid
1015,1016,450.5,43.0,39.0,52,24.675,14.416,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,104010.0,32.13,13.124,,,,,,451.0,,,,,43.650000000000006,,,,2.0,1.0,3.0,1.0,0.00942382,0.0105949,0.0011710800000000014,Real Madrid,Atletico,22.0,Antonio Rudiger,DC,True,0.0,6.876573908523994,-9.832071681945305,A. Rudiger,39.0,Real Madrid
1016,1017,451.0,43.0,44.0,52,32.13,13.124,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.35'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.3'}]","[91, 117, 30, 36, 37, 216, 218]",True,104010.0,35.07,26.044,,,,,,,,,,,43.733333333333334,,,,3.0,1.0,3.0,3.0,0.0105949,0.01132376,0.0007288599999999996,Real Madrid,Atletico,22.0,Antonio Rudiger,DC,True,5.420221888594838,0.0,77.18040088376115,A. Rudiger,39.0,Real Madrid
1017,1018,451.5,43.0,46.5,52,35.07,26.044,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,353423.0,37.800000000000004,37.604,,,,,,452.0,,,,,43.775000000000006,,,,4.0,3.0,4.0,4.0,0.01262646,0.01262646,0.0,Real Madrid,Atletico,14.0,Aurelien Tchouameni,MC,True,0.0,3.0845519835373096,76.71252539749746,A. Tchouameni,39.0,Real Madrid
1018,1019,452.0,43.0,49.0,52,37.800000000000004,37.604,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.31'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.9'}]","[91, 117, 30, 36, 37, 216, 218]",True,353423.0,42.73500000000001,56.37200000000001,,,,,,,,,,,43.81666666666667,,,,4.0,4.0,4.0,6.0,0.01262646,0.01214719,-0.0004792700000000004,Real Madrid,Atletico,14.0,Aurelien Tchouameni,MC,True,1.1343743374192314,0.0,75.26770796170496,A. Tchouameni,39.0,Real Madrid
1019,1020,452.5,43.0,51.0,52,42.73500000000001,56.37200000000001,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,337879.0,54.81,57.868,,,,,,453.0,,,,,43.85,,,,4.0,6.0,6.0,6.0,0.01214719,0.01611813,0.003970940000000001,Real Madrid,Atletico,3.0,Eder Militao,DC,True,0.0,10.58596759921938,7.062519957850799,E. Militao,39.0,Real Madrid
1020,1021,453.0,43.0,53.0,52,54.81,57.868,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.43'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.4'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,337879.0,68.565,64.19200000000001,,,,,,,,,,,43.88333333333333,,,,6.0,6.0,7.0,7.0,0.01611813,0.0174506,0.0013324699999999988,Real Madrid,Atletico,3.0,Eder Militao,DC,True,8.25746064574755,0.0,24.69108387539091,E. Militao,39.0,Real Madrid
1021,1022,453.5,43.0,54.5,52,68.565,64.19200000000001,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,337782.0,68.88,57.120000000000005,,,,,,454.0,,,,,43.90833333333333,,,,7.0,7.0,7.0,6.0,0.0174506,0.01870347,0.0012528699999999997,Real Madrid,Atletico,7.0,Vinicius Junior,FW,True,0.0,4.433006462626018,-87.44962542180104,V. Junior,39.0,Real Madrid
1022,1023,454.0,43.0,56.0,52,68.88,57.120000000000005,43.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.78'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,337782.0,70.455,34.0,,,,,,,,,,,43.93333333333333,,,,7.0,6.0,8.0,4.0,0.01870347,0.02385149,0.00514802,Real Madrid,Atletico,7.0,Vinicius Junior,FW,True,8.340764537897662,0.0,-86.10286998555176,V. Junior,39.0,Real Madrid
1023,1024,454.5,43.0,58.0,52,70.455,34.0,43.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,379868.0,70.455,24.48,,,,,,455.0,,,,,43.96666666666667,,,,8.0,3.0,8.0,2.0,0.02385149,0.0241224,0.0002709099999999992,Real Madrid,Atletico,5.0,Jude Bellingham,ML,True,0.0,-1.2877702668939577,-90.0,J. Bellingham,39.0,Real Madrid
1024,1025,455.0,44.0,0.0,52,70.455,24.48,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.06'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.6'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,379868.0,73.39500000000001,16.388,,,,,,,,,,,44.0,,,,8.0,2.0,8.0,1.0,0.0241224,0.02401521,-0.00010719000000000006,Real Madrid,Atletico,5.0,Jude Bellingham,ML,True,-0.3481441632306499,0.0,-70.03281339419848,J. Bellingham,39.0,Real Madrid
1025,1026,456.0,44.0,2.0,52,73.605,17.0,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.31'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.3'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,106883.0,75.495,24.072,,,,,,,,,,,44.03333333333333,,,,8.0,1.0,8.0,2.0,0.02401521,0.0241224,0.00010719000000000006,Real Madrid,Atletico,2.0,Dani Carvajal,DR,True,4.571650163417434,0.0,75.03732324796815,D. Carvajal,39.0,Real Madrid
1026,1027,457.0,44.0,4.0,52,74.235,22.1,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.48'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.1'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,20874.0,77.80499999999999,18.428,,,,,,,,,,,44.06666666666667,,,,8.0,2.0,8.0,2.0,0.0241224,0.0241224,0.0,Real Madrid,Atletico,10.0,Luka Modric,MC,True,1.6485283246928581,0.0,-45.806929455102434,L. Modric,39.0,Real Madrid
1027,1028,458.0,44.0,4.0,52,77.80499999999999,18.428,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.94'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.2'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,344644.0,75.81,23.528000000000002,,,,,,,,,,,44.06666666666667,,,,8.0,2.0,8.0,2.0,0.0241224,0.0241224,0.0,Real Madrid,Atletico,8.0,Federico Valverde,MR,True,0.3261673789759243,0.0,111.36426807401448,F. Valverde,39.0,Real Madrid
1028,1029,459.0,44.0,5.0,52,75.81,23.528000000000002,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.68'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,20874.0,75.28500000000001,8.16,,,,,,,,,,,44.083333333333336,,,,8.0,2.0,8.0,0.0,0.0241224,0.02122129,-0.0029011099999999984,Real Madrid,Atletico,10.0,Luka Modric,MC,True,-8.367168354591403,0.0,-91.95657150241628,L. Modric,39.0,Real Madrid
1029,1030,460.0,44.0,6.0,52,75.17999999999999,8.16,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.95'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,106883.0,72.24,15.436,,,,,,,,,,,44.1,,,,8.0,0.0,8.0,1.0,0.02122129,0.02401521,0.0027939199999999983,Real Madrid,Atletico,2.0,Dani Carvajal,DR,True,1.8038414826376794,0.0,112.0020659156062,D. Carvajal,39.0,Real Madrid
1030,1031,461.0,44.0,8.0,52,72.66000000000001,15.98,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.16'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,344644.0,76.44,16.592,,,,,,,,,,,44.13333333333333,,,,8.0,1.0,8.0,1.0,0.02401521,0.02401521,0.0,Real Madrid,Atletico,8.0,Federico Valverde,MR,True,3.5744079833954174,0.0,9.196655891628907,F. Valverde,39.0,Real Madrid
1031,1032,462.0,44.0,9.0,52,78.12,15.708000000000002,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.91'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,20874.0,70.56,8.364,,,,,,,,,,,44.15,,,,9.0,1.0,8.0,0.0,0.02953272,0.02122129,-0.008311429999999998,Real Madrid,Atletico,10.0,Luka Modric,MC,True,-10.420319281911759,0.0,-135.83031548625803,L. Modric,39.0,Real Madrid
1032,1033,462.5,44.0,10.0,52,70.56,8.364,44.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,106883.0,67.2,10.132000000000001,,,,,,463.0,,,,,44.166666666666664,,,,8.0,0.0,7.0,1.0,0.02122129,0.01870347,-0.0025178200000000005,Real Madrid,Atletico,2.0,Dani Carvajal,DR,True,0.0,-1.7709449972357376,152.2470821447034,D. Carvajal,39.0,Real Madrid
1033,1034,463.0,44.0,11.0,52,67.2,10.132000000000001,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.36'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,106883.0,71.715,4.148,,,,,,,,,,,44.18333333333333,,,,7.0,1.0,8.0,0.0,0.01870347,0.02122129,0.0025178200000000005,Real Madrid,Atletico,2.0,Dani Carvajal,DR,True,-0.0057227854473680395,0.0,-52.96500731769164,D. Carvajal,39.0,Real Madrid
1034,1035,464.0,44.0,12.0,52,71.19,4.148,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.25'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.2'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,347862.0,90.09,3.5360000000000005,,,,,,,,,,,44.2,,,,8.0,0.0,10.0,0.0,0.02122129,0.03485072,0.013629430000000001,Real Madrid,Atletico,11.0,Rodrygo,FW,True,11.185741932089726,0.0,-1.8546438750328038,Rodrygo,39.0,Real Madrid
1035,1036,465.0,44.0,15.0,52,91.98,3.74,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.88'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.5'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,20874.0,86.10000000000001,22.304,,,,,,,,,,,44.25,,,,10.0,0.0,9.0,2.0,0.03485072,0.02855202,-0.006298700000000001,Real Madrid,Atletico,10.0,Luka Modric,MC,True,10.715936685907621,0.0,107.57518583654196,L. Modric,39.0,Real Madrid
1036,1037,465.5,44.0,16.0,52,86.10000000000001,22.304,44.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,344644.0,89.25,21.352,,,,,,466.0,,,,,44.266666666666666,,,,9.0,2.0,10.0,2.0,0.02855202,0.05491138,0.026359360000000002,Real Madrid,Atletico,8.0,Federico Valverde,MR,True,0.0,2.026393620494243,-16.815983639511266,F. Valverde,39.0,Real Madrid
1037,1038,466.0,44.0,17.0,52,89.25,21.352,44.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.62'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.9'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,344644.0,92.29500000000002,18.972,,,,,,,,,,,44.28333333333333,,,,10.0,2.0,10.0,2.0,0.05491138,0.05491138,0.0,Real Madrid,Atletico,8.0,Federico Valverde,MR,True,0.5209944187066284,0.0,-38.01151027001637,F. Valverde,39.0,Real Madrid
1038,1039,467.0,44.0,19.0,52,96.17999999999999,20.468000000000004,44.0,FirstHalf,TakeOn,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '431'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 53]",True,347862.0,,,,,,,,,,,,,44.31666666666667,,,,,,,,,,,Real Madrid,Atletico,11.0,Rodrygo,FW,True,0.0,0.0,,Rodrygo,39.0,Real Madrid
1039,1040,431.0,44.0,19.0,63,8.82,47.53200000000001,44.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '467'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,135914.0,,,,,,,,,,,,,44.31666666666667,,,,,,,,,,,Atletico,Real Madrid,2.0,Jose Maria Gimenez,DC,True,0.0,0.0,,J. M. Gimenez,40.0,Atletico
1040,1041,423.0,44.0,20.0,63,3.9899999999999998,47.53200000000001,44.0,FirstHalf,BallRecovery,Successful,[],[93],False,254582.0,,,,,,,,,,,,,44.333333333333336,,,,,,,,,,,Atletico,Real Madrid,14.0,Marcos Llorente,MC,True,0.0,0.0,,M. Llorente,40.0,Atletico
